n: 100 p: 40
FO: 62359.96
HUBS: [26, 33, 5, 4, 49, 45, 31, 46, 48, 30, 6, 35, 24, 53, 44, 50, 29, 51, 3, 36, 10, 13, 52, 68, 64, 34, 25, 12, 62, 27, 22, 2, 47, 28, 15, 67, 72, 66, 73, 43]

OR	H1	H2	DS	CUSTO
10	10	62	62	14508.14
10	10	62	63	16823.13
10	10	64	64	14761.87
10	10	64	65	17298.98
10	10	66	66	17613.81
10	10	67	67	16468.73
10	10	68	68	15276.71
10	10	68	69	18826.57
10	10	68	70	18570.16
10	10	73	71	17544.74
10	10	72	72	16729.81
10	10	73	73	15901.27
10	10	73	74	17977.90
10	10	73	75	17457.09
10	10	52	76	17915.32
10	10	52	77	18862.61
10	10	53	78	21923.83
10	10	36	79	25330.15
10	10	43	80	34171.27
10	10	43	81	31533.07
10	10	43	82	30522.88
10	10	43	83	27510.21
10	10	62	84	23644.40
10	10	62	85	25068.71
10	10	62	86	23014.43
10	10	66	87	22498.40
10	10	66	88	22083.35
10	10	67	89	21050.59
10	10	67	90	21757.77
10	10	72	91	19119.51
10	10	72	92	20754.74
10	10	72	93	23747.25
10	10	72	94	21114.24
10	10	72	95	19290.18
10	10	72	96	22973.71
10	10	73	97	21198.07
10	10	73	98	22707.71
10	10	73	99	23630.03
11	4	4	0	28486.95
11	4	4	1	26910.81
11	4	2	2	20306.96
11	6	3	3	16747.79
11	4	4	4	10642.38
11	6	5	5	13134.91
11	6	6	6	11175.58
11	4	4	7	25017.33
11	4	4	8	26595.22
11	4	4	9	20273.06
11	10	10	10	13295.51
11	12	12	12	8727.83
11	12	13	13	12321.81
11	12	12	14	16625.28
11	12	15	15	15999.92
11	12	12	16	25760.23
11	12	12	17	29472.64
11	12	12	18	33073.65
11	12	12	19	35680.70
11	6	22	20	26751.32
11	6	22	21	25396.68
11	6	22	22	21432.86
11	10	24	23	22257.95
11	10	24	24	20472.09
11	12	25	25	21681.48
11	12	26	26	17613.14
11	12	27	27	16080.52
11	12	28	28	15719.36
11	12	29	29	17066.68
11	12	30	30	16683.22
11	12	31	31	18889.14
11	12	12	32	17314.95
11	12	33	33	17463.41
11	12	34	34	19635.37
11	12	35	35	19370.87
11	12	36	36	21079.46
11	12	13	37	22748.37
11	12	13	38	23350.33
11	12	15	39	31077.44
11	4	2	40	33299.50
11	6	22	41	27504.88
11	6	22	42	27582.05
11	6	43	43	26720.86
11	10	44	44	25006.94
11	12	45	45	22694.93
11	12	46	46	23791.84
11	12	47	47	23161.27
11	12	48	48	21603.00
11	12	49	49	22163.35
11	12	50	50	23653.48
11	12	51	51	22813.80
11	12	52	52	23513.65
11	12	53	53	21895.88
11	12	53	54	23522.75
11	12	53	55	24641.34
11	12	36	56	26136.73
11	12	36	57	28862.80
11	12	36	58	30940.81
11	12	36	59	31295.62
11	6	22	60	36107.56
11	6	43	61	33434.24
11	12	62	62	27626.10
11	12	64	63	29866.92
11	12	64	64	27569.62
11	12	64	65	30106.73
11	12	66	66	30073.81
11	12	67	67	28615.21
11	12	68	68	27093.05
11	12	68	69	30642.91
11	12	68	70	30386.50
11	12	73	71	28507.09
11	12	72	72	28024.47
11	12	73	73	26863.61
11	12	73	74	28940.24
11	12	73	75	28419.43
11	12	52	76	27759.63
11	12	53	77	28011.11
11	12	36	78	30884.08
11	12	36	79	33119.90
11	6	22	80	46975.93
11	6	22	81	44704.65
11	6	43	82	43759.80
11	6	43	83	40747.13
11	12	62	84	36762.35
11	12	62	85	38186.67
11	12	64	86	35988.40
11	12	66	87	34958.40
11	12	66	88	34543.35
11	12	72	89	32936.40
11	12	72	90	33412.83
11	12	72	91	30414.17
11	12	72	92	32049.41
11	12	72	93	35041.91
11	12	72	94	32408.90
11	12	73	95	30532.33
11	12	73	96	34229.04
11	12	73	97	32160.42
11	12	73	98	33670.06
11	12	52	99	33926.10
12	12	4	0	27047.84
12	12	4	1	25471.69
12	12	2	2	15407.24
12	12	3	3	11966.96
12	12	4	4	9203.27
12	12	5	5	7824.57
12	12	6	6	6720.76
12	12	12	7	18708.04
12	12	12	8	20121.65
12	12	12	9	14082.75
12	12	10	10	5772.14
12	12	12	11	8727.83
12	12	13	13	3593.98
12	12	12	14	7897.45
12	12	15	15	7272.10
12	12	12	16	17032.40
12	12	12	17	20744.81
12	12	12	18	24345.82
12	12	12	19	26952.87
12	12	22	20	19946.79
12	12	22	21	18592.16
12	12	22	22	14628.34
12	12	24	23	13955.67
12	12	24	24	12169.80
12	12	25	25	12953.66
12	12	26	26	8885.31
12	12	27	27	7352.69
12	12	28	28	6991.54
12	12	29	29	8338.85
12	12	30	30	7955.39
12	12	31	31	10161.32
12	12	12	32	8587.13
12	12	33	33	8735.58
12	12	34	34	10907.55
12	12	35	35	10643.04
12	12	36	36	12351.64
12	12	13	37	14020.54
12	12	13	38	14622.50
12	12	15	39	22349.62
12	12	22	40	28053.89
12	12	22	41	20700.35
12	12	24	42	20199.12
12	12	43	43	18539.09
12	12	44	44	16342.74
12	12	45	45	13967.10
12	12	46	46	15064.02
12	12	47	47	14433.45
12	12	48	48	12875.18
12	12	49	49	13435.52
12	12	50	50	14925.66
12	12	51	51	14085.98
12	12	52	52	14785.83
12	12	53	53	13168.05
12	12	53	54	14794.93
12	12	53	55	15913.51
12	12	36	56	17408.91
12	12	36	57	20134.97
12	12	36	58	22212.98
12	12	36	59	22567.79
12	12	43	60	28174.27
12	12	43	61	25252.47
12	12	62	62	18898.27
12	12	64	63	21139.09
12	12	64	64	18841.79
12	12	64	65	21378.91
12	12	66	66	21345.98
12	12	67	67	19887.39
12	12	68	68	18365.22
12	12	68	69	21915.08
12	12	68	70	21658.67
12	12	73	71	19779.26
12	12	72	72	19296.64
12	12	73	73	18135.79
12	12	73	74	20212.42
12	12	73	75	19691.61
12	12	52	76	19031.81
12	12	53	77	19283.29
12	12	36	78	22156.25
12	12	36	79	24392.08
12	12	43	80	39226.42
12	12	43	81	36588.21
12	12	43	82	35578.03
12	12	43	83	32565.36
12	12	62	84	28034.52
12	12	62	85	29458.84
12	12	64	86	27260.58
12	12	66	87	26230.58
12	12	66	88	25815.52
12	12	72	89	24208.57
12	12	72	90	24685.01
12	12	72	91	21686.34
12	12	72	92	23321.58
12	12	72	93	26314.09
12	12	72	94	23681.07
12	12	73	95	21804.50
12	12	73	96	25501.21
12	12	73	97	23432.59
12	12	73	98	24942.23
12	12	52	99	25198.27
13	13	4	0	30487.81
13	13	4	1	28911.66
13	13	2	2	17666.52
13	13	3	3	14452.08
13	13	4	4	12643.24
13	13	5	5	10392.40
13	13	6	6	9746.90
13	13	12	7	22302.02
13	13	12	8	23715.63
13	13	12	9	17676.73
13	13	10	10	7784.41
13	13	12	11	12321.81
13	13	12	12	3593.98
13	13	13	14	5546.74
13	13	15	15	3749.41
13	13	13	16	13624.35
13	13	13	17	17798.84
13	13	15	18	20850.86
13	13	13	19	24399.76
13	13	22	20	21054.50
13	13	22	21	19699.87
13	13	22	22	15736.05
13	13	24	23	14347.28
13	13	24	24	12561.42
13	13	25	25	12839.28
13	13	26	26	9301.22
13	13	27	27	7848.07
13	13	28	28	7085.99
13	13	29	29	7640.89
13	13	30	30	6988.12
13	13	31	31	8660.44
13	13	13	32	5556.71
13	13	33	33	6417.76
13	13	34	34	8346.82
13	13	35	35	7820.25
13	13	36	36	9184.70
13	13	13	37	10426.56
13	13	13	38	11028.52
13	13	15	39	18826.94
13	13	22	40	29161.60
13	13	24	41	21657.60
13	13	24	42	20590.74
13	13	43	43	18639.27
13	13	44	44	16122.62
13	13	45	45	13355.15
13	13	46	46	14101.17
13	13	47	47	12992.07
13	13	48	48	11233.31
13	13	49	49	11505.51
13	13	50	50	12976.71
13	13	51	51	11801.76
13	13	52	52	12385.12
13	13	53	53	10489.83
13	13	53	54	12116.70
13	13	53	55	13235.29
13	13	36	56	14241.98
13	13	36	57	16968.04
13	13	36	58	19046.05
13	13	36	59	19400.86
13	13	43	60	28274.45
13	13	62	61	25076.28
13	13	62	62	18352.73
13	13	64	63	20344.58
13	13	64	64	18047.28
13	13	64	65	20584.40
13	13	66	66	20198.67
13	13	67	67	18570.88
13	13	68	68	16892.82
13	13	72	69	20109.75
13	13	72	70	19831.04
13	13	73	71	17802.50
13	13	72	72	17464.11
13	13	73	73	16159.03
13	13	73	74	18235.66
13	13	73	75	17714.85
13	13	52	76	16631.10
13	13	53	77	16605.07
13	13	36	78	18989.32
13	13	36	79	21225.15
13	13	43	80	39326.60
13	13	43	81	36688.39
13	13	43	82	35678.21
13	13	62	83	32622.49
13	13	62	84	27488.98
13	13	64	85	28879.41
13	13	66	86	26146.17
13	13	66	87	25083.26
13	13	67	88	24631.15
13	13	72	89	22376.03
13	13	72	90	22852.47
13	13	72	91	19853.81
13	13	72	92	21489.05
13	13	72	93	24481.55
13	13	72	94	21848.54
13	13	73	95	19827.74
13	13	73	96	23524.46
13	13	73	97	21455.84
13	13	52	98	22601.43
13	13	52	99	22797.57
14	12	4	0	34945.29
14	12	4	1	33369.15
14	13	2	2	23213.26
14	12	3	3	19864.42
14	12	4	4	17100.72
14	12	5	5	15722.02
14	12	6	6	14618.22
14	12	12	7	26605.49
14	12	12	8	28019.10
14	12	12	9	21980.21
14	13	10	10	13331.15
14	12	12	11	16625.28
14	12	12	12	7897.45
14	13	13	13	5546.74
14	15	15	15	5658.94
14	15	15	16	15636.72
14	15	15	17	20130.13
14	15	15	18	22760.39
14	15	15	19	26926.59
14	13	22	20	26601.25
14	13	22	21	25246.61
14	13	22	22	21282.79
14	13	24	23	19894.02
14	13	24	24	18108.16
14	13	25	25	18386.02
14	13	26	26	14847.96
14	13	27	27	13394.81
14	13	28	28	12632.74
14	13	29	29	13187.63
14	13	30	30	12534.86
14	13	31	31	14207.18
14	13	13	32	11103.45
14	13	33	33	11964.50
14	15	34	34	13465.18
14	15	35	35	12549.02
14	15	36	36	12961.98
14	15	15	37	12685.24
14	15	15	38	13223.90
14	15	15	39	20736.46
14	13	22	40	34708.34
14	13	24	41	27204.34
14	13	24	42	26137.48
14	13	43	43	24186.01
14	13	44	44	21669.36
14	13	45	45	18901.89
14	13	46	46	19647.91
14	13	47	47	18538.81
14	13	48	48	16780.05
14	13	49	49	17052.25
14	15	50	50	18499.23
14	15	51	51	16947.22
14	15	52	52	17307.06
14	15	53	53	15124.86
14	15	53	54	16751.73
14	15	36	55	17522.35
14	15	36	56	18019.25
14	15	36	57	20745.31
14	15	15	58	22667.40
14	15	15	59	21697.62
14	13	43	60	33821.19
14	13	62	61	30623.03
14	13	62	62	23899.47
14	13	64	63	25891.32
14	13	64	64	23594.02
14	13	64	65	26131.14
14	13	66	66	25745.41
14	13	67	67	24117.62
14	13	68	68	22439.56
14	15	72	69	25536.56
14	15	72	70	25257.86
14	15	73	71	23099.47
14	15	72	72	22890.93
14	15	73	73	21456.00
14	15	73	74	23532.63
14	15	52	75	22938.02
14	15	52	76	21553.04
14	15	36	77	20794.16
14	15	36	78	22766.59
14	15	36	79	25002.42
14	13	43	80	44873.34
14	13	43	81	42235.13
14	13	43	82	41224.95
14	13	62	83	38169.24
14	13	62	84	33035.72
14	13	64	85	34426.15
14	13	66	86	31692.91
14	13	66	87	30630.00
14	13	67	88	30177.89
14	15	72	89	27802.85
14	15	72	90	28279.29
14	15	72	91	25280.62
14	15	72	92	26915.86
14	15	72	93	29908.37
14	15	73	94	27242.16
14	15	73	95	25124.71
14	15	73	96	28821.42
14	15	52	97	26608.04
14	15	52	98	27523.37
14	15	52	99	27719.51
15	15	4	0	34235.95
15	15	4	1	32659.81
15	15	2	2	20987.13
15	15	3	3	17923.27
15	15	4	4	16391.38
15	15	5	5	13958.15
15	15	6	6	13451.56
15	15	12	7	25980.14
15	15	12	8	27393.74
15	15	12	9	21354.85
15	15	10	10	11231.69
15	15	12	11	15999.92
15	15	12	12	7272.10
15	15	13	13	3749.41
15	15	15	14	5658.94
15	15	15	16	9977.78
15	15	15	17	14471.19
15	15	15	18	17101.44
15	15	15	19	21267.65
15	15	22	20	23702.81
15	15	22	21	22348.18
15	15	22	22	18384.36
15	15	24	23	16605.75
15	15	24	24	14819.89
15	15	25	25	14671.72
15	15	26	26	11806.57
15	15	27	27	10548.04
15	15	28	28	9623.21
15	15	29	29	9485.81
15	15	30	30	8704.80
15	15	31	31	9540.30
15	15	15	32	7078.44
15	15	33	33	6677.69
15	15	34	34	7806.24
15	15	35	35	6890.07
15	15	36	36	7303.03
15	15	15	37	7026.30
15	15	15	38	7564.96
15	15	15	39	15077.52
15	15	22	40	31809.91
15	15	24	41	23916.06
15	15	43	42	22520.40
15	15	43	43	20404.97
15	15	44	44	17692.84
15	15	45	45	14702.42
15	15	46	46	15049.37
15	15	47	47	13486.20
15	15	48	48	11636.04
15	15	49	49	11515.64
15	15	50	50	12840.29
15	15	51	51	11288.28
15	15	52	52	11648.12
15	15	53	53	9465.92
15	15	53	54	11092.79
15	15	36	55	11863.40
15	15	36	56	12360.31
15	15	36	57	15086.37
15	15	15	58	17008.46
15	15	15	59	16038.68
15	15	43	60	30040.16
15	15	62	61	26250.29
15	15	62	62	19526.73
15	15	64	63	21278.67
15	15	64	64	18981.37
15	15	64	65	21518.49
15	15	66	66	20680.77
15	15	67	67	18918.22
15	15	68	68	17127.50
15	15	72	69	19877.62
15	15	72	70	19598.92
15	15	73	71	17440.53
15	15	72	72	17231.98
15	15	73	73	15797.05
15	15	73	74	17873.69
15	15	52	75	17279.08
15	15	52	76	15894.10
15	15	36	77	15135.21
15	15	36	78	17107.65
15	15	36	79	19343.48
15	15	43	80	41092.31
15	15	43	81	38454.10
15	15	43	82	37443.91
15	15	62	83	33796.50
15	15	62	84	28662.99
15	15	66	85	29534.36
15	15	66	86	26628.27
15	15	66	87	25565.36
15	15	67	88	24978.49
15	15	72	89	22143.91
15	15	72	90	22620.35
15	15	72	91	19621.68
15	15	72	92	21256.92
15	15	72	93	24249.42
15	15	73	94	21583.21
15	15	73	95	19465.77
15	15	73	96	23162.48
15	15	52	97	20949.10
15	15	52	98	21864.43
15	15	52	99	22060.56
16	12	4	0	44080.24
16	12	4	1	42504.09
16	15	2	2	30964.91
16	15	3	3	27901.05
16	12	4	4	26235.67
16	15	5	5	23935.93
16	13	6	6	23371.25
16	12	12	7	35740.44
16	12	12	8	37154.05
16	12	12	9	31115.15
16	15	10	10	21209.48
16	12	12	11	25760.23
16	12	12	12	17032.40
16	13	13	13	13624.35
16	15	15	14	15636.72
16	15	15	15	9977.78
16	15	15	17	24448.97
16	15	15	18	27079.23
16	15	15	19	31245.43
16	15	22	20	33680.59
16	15	22	21	32325.96
16	15	22	22	28362.14
16	15	24	23	26583.53
16	15	24	24	24797.67
16	15	25	25	24649.50
16	15	26	26	21784.35
16	15	27	27	20525.82
16	15	28	28	19600.99
16	15	29	29	19463.59
16	15	30	30	18682.58
16	15	31	31	19518.08
16	15	15	32	17056.22
16	15	33	33	16655.47
16	15	34	34	17784.02
16	15	35	35	16867.86
16	15	36	36	17280.82
16	15	15	37	17004.08
16	15	15	38	17542.74
16	15	15	39	25055.30
16	15	22	40	41787.69
16	15	24	41	33893.85
16	15	43	42	32498.18
16	15	43	43	30382.75
16	15	44	44	27670.63
16	15	45	45	24680.20
16	15	46	46	25027.15
16	15	47	47	23463.98
16	15	48	48	21613.82
16	15	49	49	21493.42
16	15	50	50	22818.07
16	15	51	51	21266.06
16	15	52	52	21625.90
16	15	53	53	19443.70
16	15	53	54	21070.57
16	15	36	55	21841.18
16	15	36	56	22338.09
16	15	36	57	25064.15
16	15	15	58	26986.24
16	15	15	59	26016.46
16	15	43	60	40017.94
16	15	62	61	36228.07
16	15	62	62	29504.51
16	15	64	63	31256.46
16	15	64	64	28959.15
16	15	64	65	31496.27
16	15	66	66	30658.55
16	15	67	67	28896.00
16	15	68	68	27105.28
16	15	72	69	29855.40
16	15	72	70	29576.70
16	15	73	71	27418.31
16	15	72	72	27209.76
16	15	73	73	25774.83
16	15	73	74	27851.47
16	15	52	75	27256.86
16	15	52	76	25871.88
16	15	36	77	25112.99
16	15	36	78	27085.43
16	15	36	79	29321.26
16	15	43	80	51070.09
16	15	43	81	48431.88
16	15	43	82	47421.69
16	15	62	83	43774.28
16	15	62	84	38640.77
16	15	66	85	39512.14
16	15	66	86	36606.05
16	15	66	87	35543.14
16	15	67	88	34956.27
16	15	72	89	32121.69
16	15	72	90	32598.13
16	15	72	91	29599.46
16	15	72	92	31234.70
16	15	72	93	34227.21
16	15	73	94	31560.99
16	15	73	95	29443.55
16	15	73	96	33140.26
16	15	52	97	30926.88
16	15	52	98	31842.21
16	15	52	99	32038.35
17	12	4	0	47792.65
17	12	4	1	46216.51
17	15	2	2	35458.32
17	13	3	3	32250.92
17	12	4	4	29948.08
17	13	5	5	28191.24
17	12	6	6	27465.58
17	12	12	7	39452.85
17	12	12	8	40866.46
17	12	12	9	34827.57
17	13	10	10	25583.25
17	12	12	11	29472.64
17	12	12	12	20744.81
17	13	13	13	17798.84
17	15	15	14	20130.13
17	15	15	15	14471.19
17	15	15	16	24448.97
17	15	15	18	31572.63
17	15	15	19	35738.84
17	15	22	20	38174.00
17	15	22	21	36819.37
17	15	22	22	32855.55
17	15	24	23	31076.94
17	15	24	24	29291.08
17	15	25	25	29142.91
17	15	26	26	26277.76
17	15	27	27	25019.23
17	15	28	28	24094.40
17	15	29	29	23957.00
17	15	30	30	23175.99
17	15	31	31	24011.49
17	15	15	32	21549.63
17	15	33	33	21148.88
17	15	34	34	22277.43
17	15	35	35	21361.26
17	15	36	36	21774.22
17	15	15	37	21497.49
17	15	15	38	22036.15
17	15	15	39	29548.71
17	15	22	40	46281.10
17	15	24	41	38387.26
17	15	43	42	36991.59
17	15	43	43	34876.16
17	15	44	44	32164.03
17	15	45	45	29173.61
17	15	46	46	29520.56
17	15	47	47	27957.39
17	15	48	48	26107.23
17	15	49	49	25986.83
17	15	50	50	27311.48
17	15	51	51	25759.47
17	15	52	52	26119.31
17	15	53	53	23937.11
17	15	53	54	25563.98
17	15	36	55	26334.59
17	15	36	56	26831.50
17	15	36	57	29557.56
17	15	15	58	31479.65
17	15	15	59	30509.87
17	15	43	60	44511.35
17	15	62	61	40721.48
17	15	62	62	33997.92
17	15	64	63	35749.86
17	15	64	64	33452.56
17	15	64	65	35989.68
17	15	66	66	35151.96
17	15	67	67	33389.41
17	15	68	68	31598.69
17	15	72	69	34348.81
17	15	72	70	34070.11
17	15	73	71	31911.72
17	15	72	72	31703.17
17	15	73	73	30268.24
17	15	73	74	32344.88
17	15	52	75	31750.27
17	15	52	76	30365.29
17	15	36	77	29606.40
17	15	36	78	31578.84
17	15	36	79	33814.67
17	15	43	80	55563.50
17	15	43	81	52925.29
17	15	43	82	51915.10
17	15	62	83	48267.69
17	15	62	84	43134.18
17	15	66	85	44005.55
17	15	66	86	41099.46
17	15	66	87	40036.55
17	15	67	88	39449.68
17	15	72	89	36615.10
17	15	72	90	37091.54
17	15	72	91	34092.87
17	15	72	92	35728.11
17	15	72	93	38720.61
17	15	73	94	36054.40
17	15	73	95	33936.96
17	15	73	96	37633.67
17	15	52	97	35420.29
17	15	52	98	36335.62
17	15	52	99	36531.75
18	15	4	0	51337.40
18	15	4	1	49761.25
18	15	2	2	38088.57
18	15	3	3	35024.71
18	15	4	4	33492.83
18	15	5	5	31059.59
18	15	6	6	30553.00
18	12	12	7	43053.86
18	12	12	8	44467.47
18	12	12	9	38428.57
18	15	10	10	28333.14
18	12	12	11	33073.65
18	12	12	12	24345.82
18	15	13	13	20850.86
18	15	15	14	22760.39
18	15	15	15	17101.44
18	15	15	16	27079.23
18	15	15	17	31572.63
18	15	15	19	38369.10
18	15	22	20	40804.26
18	15	22	21	39449.63
18	15	22	22	35485.80
18	15	24	23	33707.20
18	15	24	24	31921.34
18	15	25	25	31773.16
18	15	26	26	28908.01
18	15	27	27	27649.49
18	15	28	28	26724.65
18	15	29	29	26587.25
18	15	30	30	25806.25
18	15	31	31	26641.75
18	15	15	32	24179.89
18	15	33	33	23779.13
18	15	34	34	24907.69
18	15	35	35	23991.52
18	36	36	36	23055.89
18	15	15	37	24127.74
18	15	15	38	24666.41
18	15	15	39	32178.97
18	15	22	40	48911.35
18	15	24	41	41017.51
18	15	43	42	39621.84
18	15	43	43	37506.42
18	15	44	44	34794.29
18	15	45	45	31803.86
18	15	46	46	32150.82
18	15	47	47	30587.64
18	15	48	48	28737.49
18	15	49	49	28617.08
18	36	50	50	29934.65
18	36	51	51	28093.35
18	36	52	52	28074.54
18	36	53	53	25913.32
18	36	36	54	27458.85
18	36	36	55	27616.26
18	36	36	56	28113.16
18	36	36	57	30839.23
18	36	36	58	32917.24
18	15	15	59	33140.12
18	15	43	60	47141.60
18	15	62	61	43351.74
18	15	62	62	36628.18
18	15	64	63	38380.12
18	15	64	64	36082.82
18	15	64	65	38619.93
18	15	66	66	37782.21
18	15	67	67	36019.67
18	15	68	68	34228.94
18	36	72	69	36418.30
18	36	72	70	36139.59
18	36	73	71	33921.74
18	36	72	72	33772.66
18	36	73	73	32278.26
18	36	73	74	34354.89
18	36	52	75	33705.50
18	36	52	76	32320.52
18	36	36	77	30888.07
18	36	36	78	32860.51
18	36	36	79	35096.33
18	15	43	80	58193.75
18	15	43	81	55555.55
18	15	43	82	54545.36
18	15	62	83	50897.95
18	15	62	84	45764.43
18	15	66	85	46635.80
18	15	66	86	43729.71
18	15	66	87	42666.80
18	36	72	88	41942.36
18	36	72	89	38684.58
18	36	72	90	39161.02
18	36	72	91	36162.35
18	36	72	92	37797.59
18	36	72	93	40790.10
18	36	73	94	38064.42
18	36	73	95	35946.97
18	36	73	96	39643.69
18	36	52	97	37375.52
18	36	52	98	38290.85
18	36	36	99	38237.75
19	12	4	0	54000.71
19	12	4	1	52424.57
19	13	2	2	42066.27
19	13	3	3	38851.84
19	12	4	4	36156.14
19	12	5	5	34777.44
19	12	6	6	33673.64
19	12	12	7	45660.91
19	12	12	8	47074.52
19	12	12	9	41035.62
19	13	10	10	32184.16
19	12	12	11	35680.70
19	12	12	12	26952.87
19	13	13	13	24399.76
19	15	15	14	26926.59
19	15	15	15	21267.65
19	15	15	16	31245.43
19	15	15	17	35738.84
19	15	15	18	38369.10
19	15	22	20	44970.47
19	15	22	21	43615.83
19	15	22	22	39652.01
19	15	24	23	37873.40
19	15	24	24	36087.54
19	15	25	25	35939.37
19	15	26	26	33074.22
19	15	27	27	31815.69
19	15	28	28	30890.86
19	15	29	29	30753.46
19	15	30	30	29972.45
19	15	31	31	30807.95
19	15	15	32	28346.09
19	15	33	33	27945.34
19	15	34	34	29073.89
19	15	35	35	28157.73
19	36	36	36	28345.24
19	15	15	37	28293.95
19	15	15	38	28832.61
19	15	15	39	36345.17
19	15	22	40	53077.56
19	15	24	41	45183.72
19	15	43	42	43788.05
19	15	43	43	41672.63
19	15	44	44	38960.50
19	15	45	45	35970.07
19	15	46	46	36317.02
19	15	47	47	34753.85
19	15	48	48	32903.70
19	15	49	49	32783.29
19	15	50	50	34107.94
19	15	51	51	32555.93
19	15	52	52	32915.77
19	15	53	53	30733.57
19	15	53	54	32360.44
19	36	36	55	32905.61
19	36	36	56	33402.51
19	36	36	57	36128.57
19	36	36	58	38206.58
19	15	15	59	37306.33
19	15	43	60	51307.81
19	15	62	61	47517.94
19	15	62	62	40794.39
19	15	64	63	42546.33
19	15	64	64	40249.02
19	15	64	65	42786.14
19	15	66	66	41948.42
19	15	67	67	40185.87
19	15	68	68	38395.15
19	15	72	69	41145.27
19	15	72	70	40866.57
19	15	73	71	38708.18
19	15	72	72	38499.63
19	15	73	73	37064.71
19	15	73	74	39141.34
19	15	52	75	38546.73
19	15	52	76	37161.75
19	36	36	77	36177.42
19	36	36	78	38149.85
19	36	36	79	40385.68
19	15	43	80	62359.96
19	15	43	81	59721.75
19	15	43	82	58711.57
19	15	62	83	55064.15
19	15	62	84	49930.64
19	15	66	85	50802.01
19	15	66	86	47895.92
19	15	66	87	46833.01
19	15	67	88	46246.15
19	15	72	89	43411.56
19	15	72	90	43888.00
19	15	72	91	40889.33
19	15	72	92	42524.57
19	15	72	93	45517.08
19	15	73	94	42850.87
19	15	73	95	40733.42
19	15	73	96	44430.13
19	15	52	97	42216.75
19	15	52	98	43132.08
19	15	52	99	43328.22
20	2	2	0	30779.54
20	2	2	1	28767.07
20	2	2	2	7667.77
20	3	3	3	11068.06
20	2	4	4	17332.35
20	22	5	5	13616.42
20	22	6	6	15575.73
20	2	4	7	31707.29
20	2	4	8	33285.18
20	2	4	9	26963.03
20	22	10	10	14288.44
20	22	6	11	26751.32
20	22	12	12	19946.79
20	22	13	13	21054.50
20	22	13	14	26601.25
20	22	15	15	23702.81
20	22	15	16	33680.59
20	22	15	17	38174.00
20	22	15	18	40804.26
20	22	15	19	44970.47
20	22	22	21	9282.28
20	22	22	22	5318.45
20	22	22	23	9210.48
20	22	24	24	9300.23
20	22	25	25	10647.07
20	22	26	26	11896.32
20	22	27	27	13228.61
20	22	28	28	14094.94
20	22	29	29	14471.45
20	22	30	30	15262.36
20	22	31	31	15782.69
20	22	30	32	19790.48
20	22	33	33	18259.71
20	22	34	34	19193.38
20	22	35	35	20105.58
20	22	36	36	22278.14
20	22	35	37	24754.82
20	22	35	38	24954.70
20	22	36	39	34247.41
20	22	22	40	18744.01
20	22	22	41	11390.47
20	43	43	42	11002.97
20	43	43	43	8887.54
20	44	44	44	10965.81
20	22	45	45	12394.49
20	22	46	46	13913.86
20	22	47	47	15671.01
20	22	48	48	16169.02
20	22	49	49	17354.83
20	22	50	50	17861.21
20	22	51	51	18968.55
20	22	52	52	19735.21
20	22	53	53	20316.21
20	22	53	54	21943.08
20	22	53	55	23061.67
20	22	53	56	25877.47
20	22	53	57	29972.95
20	22	53	58	31894.29
20	22	36	59	32494.29
20	43	43	60	18522.73
20	43	43	61	15600.92
20	43	62	62	12237.30
20	43	62	63	14552.29
20	43	64	64	13521.19
20	43	62	65	15719.46
20	43	66	66	16123.59
20	43	67	67	16480.09
20	43	68	68	17020.85
20	43	67	69	19432.12
20	43	67	70	19362.23
20	43	68	71	19412.73
20	43	72	72	19155.33
20	22	73	73	19429.57
20	43	72	74	20476.64
20	22	73	75	20985.39
20	22	50	76	23002.52
20	22	52	77	24928.48
20	22	52	78	28307.38
20	22	52	79	33207.86
20	43	43	80	29574.87
20	43	43	81	26936.67
20	43	43	82	25926.48
20	43	43	83	22913.81
20	43	43	84	19178.94
20	43	43	85	21146.31
20	43	43	86	20013.84
20	43	43	87	20541.00
20	43	66	88	20593.13
20	43	66	89	20791.29
20	43	66	90	21404.27
20	43	67	91	20714.70
20	43	67	92	21777.59
20	43	66	93	23703.34
20	43	67	94	23024.90
20	43	72	95	21715.71
20	43	67	96	25036.89
20	43	72	97	24162.26
20	43	72	98	25811.11
20	43	72	99	27001.86
21	2	2	0	31753.80
21	2	2	1	29741.34
21	2	2	2	8642.04
21	22	3	3	10576.84
21	22	4	4	16584.31
21	22	5	5	12261.79
21	22	6	6	14221.10
21	22	4	7	30959.25
21	22	4	8	32537.15
21	22	4	9	26214.99
21	22	10	10	12933.81
21	22	6	11	25396.68
21	22	12	12	18592.16
21	22	13	13	19699.87
21	22	13	14	25246.61
21	22	15	15	22348.18
21	22	15	16	32325.96
21	22	15	17	36819.37
21	22	15	18	39449.63
21	22	15	19	43615.83
21	22	22	20	9282.28
21	22	22	22	3963.82
21	22	22	23	7855.85
21	22	24	24	7945.60
21	22	25	25	9292.44
21	22	26	26	10541.69
21	22	27	27	11873.98
21	22	28	28	12740.31
21	22	29	29	13116.82
21	22	30	30	13907.73
21	22	31	31	14428.06
21	22	30	32	18435.85
21	22	33	33	16905.08
21	22	34	34	17838.75
21	22	35	35	18750.95
21	22	36	36	20923.51
