n: 100 p: 40
FO: 51860.03
HUBS: [96, 31, 19, 18, 69, 78, 27, 73, 54, 17, 83, 47, 33, 37, 50, 68, 4, 18, 71, 38, 48, 59, 16, 31, 93, 34, 48, 22, 56, 80, 15, 67, 59, 83, 15, 8, 51, 72, 82, 32]

OR	H1	H2	DS	CUSTO
10	27	27	62	20015.20
10	27	27	63	22180.47
10	27	27	64	20137.86
10	27	67	65	21014.13
10	27	67	66	20168.10
10	27	67	67	17709.26
10	27	68	68	16444.84
10	27	69	69	19094.53
10	27	69	70	19398.26
10	27	71	71	17239.29
10	27	72	72	17850.66
10	27	73	73	17015.18
10	27	73	74	19091.81
10	27	73	75	18571.00
10	27	50	76	19225.81
10	27	54	77	19963.21
10	27	78	78	21084.59
10	27	56	79	25845.91
10	27	80	80	30859.93
10	27	82	81	29924.98
10	27	82	82	28324.66
10	27	83	83	26134.40
10	27	67	84	28642.34
10	27	67	85	29018.92
10	27	67	86	26114.81
10	27	67	87	24992.24
10	27	67	88	23769.53
10	27	69	89	21550.86
10	27	69	90	22160.97
10	27	72	91	20240.35
10	27	69	92	21526.62
10	27	93	93	22941.37
10	27	72	94	22235.08
10	27	72	95	20411.03
10	27	96	96	22483.90
10	27	73	97	22311.98
10	27	73	98	23821.62
10	27	73	99	24743.94
11	4	4	0	28486.95
11	4	4	1	26910.81
11	4	4	2	23528.48
11	4	4	3	19269.05
11	4	4	4	10642.38
11	4	4	5	17357.04
11	4	4	6	15610.14
11	8	8	7	13072.67
11	8	8	8	11465.98
11	8	8	9	18216.00
11	4	4	10	20034.82
11	4	4	12	22913.41
11	15	15	13	21940.84
11	15	15	14	22600.56
11	15	15	15	16941.62
11	16	16	16	20829.45
11	17	17	17	23220.57
11	17	18	18	26310.11
11	19	19	19	28102.32
11	4	22	20	28581.32
11	4	22	21	27226.69
11	4	22	22	23262.87
11	27	27	23	25223.15
11	27	27	24	23540.85
11	27	27	25	24587.65
11	27	27	26	19118.58
11	27	27	27	17065.71
11	27	27	28	18402.67
11	27	27	29	20557.97
11	27	27	30	21167.36
11	32	31	31	21878.27
11	32	32	32	17313.84
11	32	33	33	19647.00
11	32	34	34	21781.87
11	32	33	35	22799.65
11	15	37	36	25368.58
11	15	37	37	22211.34
11	15	38	38	22615.34
11	15	15	39	32019.14
11	4	4	40	36519.57
11	4	22	41	29334.89
11	4	22	42	29412.06
11	4	22	43	31101.93
11	27	27	44	29095.43
11	27	27	45	26278.83
11	27	27	46	28099.13
11	27	47	47	25388.78
11	32	48	48	24386.74
11	32	48	49	25994.13
11	32	50	50	26141.52
11	32	51	51	25067.03
11	32	51	52	26210.01
11	32	34	53	24813.51
11	32	54	54	25240.59
11	32	54	55	26468.69
11	32	56	56	27248.37
11	15	38	57	30621.98
11	15	59	58	31348.01
11	15	59	59	28970.63
11	4	22	60	37937.56
11	4	22	61	37529.08
11	27	27	62	32627.53
11	27	27	63	34792.80
11	27	27	64	32750.20
11	27	67	65	33626.47
11	27	67	66	32780.43
11	27	67	67	30321.59
11	27	68	68	29057.17
11	27	69	69	31706.86
11	27	69	70	32010.59
11	27	71	71	29851.62
11	27	72	72	30462.99
11	32	73	73	29338.70
11	32	73	74	31415.33
11	32	73	75	30894.52
11	32	51	76	30286.84
11	32	54	77	29729.56
11	32	78	78	30589.37
11	15	59	79	34058.45
11	4	80	80	41603.14
11	4	82	81	41450.59
11	4	82	82	39850.27
11	27	83	83	38746.73
11	4	22	84	41247.75
11	27	67	85	41631.25
11	27	67	86	38727.14
11	27	67	87	37604.57
11	27	67	88	36381.86
11	27	69	89	34163.19
11	27	69	90	34773.30
11	27	72	91	32852.68
11	27	69	92	34138.95
11	27	93	93	35553.70
11	27	72	94	34847.42
11	32	73	95	33007.41
11	32	96	96	34707.35
11	32	73	97	34635.50
11	32	73	98	36145.15
11	32	54	99	36477.30
12	4	4	0	30115.59
12	4	4	1	28539.45
12	27	27	2	24244.76
12	4	4	3	20897.69
12	4	4	4	12271.03
12	27	27	5	17221.56
12	4	4	6	17238.78
12	8	8	7	21728.34
12	8	8	8	20121.65
12	4	4	9	21901.71
12	27	27	10	14256.97
12	4	4	11	22913.41
12	32	32	13	14143.84
12	15	15	14	15355.07
12	15	15	15	9696.13
12	16	16	16	17032.40
12	16	17	17	20436.16
12	15	18	18	22522.21
12	16	19	19	25534.59
12	27	22	20	23032.20
12	27	22	21	21677.57
12	27	22	22	17713.74
12	27	27	23	17961.03
12	27	27	24	16278.73
12	27	27	25	17325.53
12	27	27	26	11856.46
12	27	27	27	9803.59
12	27	27	28	11140.55
12	27	27	29	13295.85
12	32	32	30	13115.25
12	32	31	31	13151.55
12	32	32	32	8587.13
12	32	33	33	10920.28
12	32	34	34	13055.16
12	32	33	35	14072.94
12	32	32	36	16909.90
12	32	37	37	14498.20
12	32	38	38	14898.82
12	15	15	39	24773.65
12	27	22	40	31139.29
12	27	22	41	23785.76
12	27	22	42	23862.94
12	27	27	43	24727.66
12	27	27	44	21833.30
12	27	27	45	19016.71
12	32	47	46	20345.96
12	32	47	47	17438.68
12	32	48	48	15660.02
12	32	48	49	17267.41
12	32	50	50	17414.81
12	32	51	51	16340.32
12	32	51	52	17483.30
12	32	34	53	16086.80
12	32	54	54	16513.88
12	32	54	55	17741.98
12	32	56	56	18521.65
12	32	56	57	22891.17
12	15	59	58	24102.52
12	15	59	59	21725.14
12	27	22	60	32388.44
12	27	27	61	31173.57
12	27	27	62	25365.41
12	32	47	63	27210.54
12	32	47	64	24947.74
12	32	67	65	26320.33
12	32	67	66	25474.29
12	32	67	67	23015.45
12	32	68	68	21321.08
12	32	69	69	23642.88
12	32	69	70	23946.61
12	32	71	71	21340.53
12	32	72	72	21895.51
12	32	73	73	20611.99
12	32	73	74	22688.62
12	32	73	75	22167.81
12	32	51	76	21560.12
12	32	54	77	21002.85
12	32	78	78	21862.66
12	32	56	79	25999.48
12	27	80	80	36210.14
12	27	82	81	35275.19
12	27	82	82	33674.87
12	27	83	83	31484.61
12	32	67	84	33948.54
12	32	67	85	34325.11
12	32	67	86	31421.01
12	32	67	87	30298.44
12	32	67	88	29075.72
12	32	69	89	26099.21
12	32	69	90	26709.32
12	32	72	91	24285.21
12	32	72	92	25920.45
12	32	93	93	27131.74
12	32	72	94	26279.94
12	32	73	95	24280.70
12	32	96	96	25980.64
12	32	73	97	25908.79
12	32	73	98	27418.43
12	32	54	99	27750.59
13	4	4	0	34702.22
13	4	4	1	33126.08
13	27	27	2	24905.27
13	27	27	3	21616.91
13	4	4	4	16857.65
13	27	27	5	17882.06
13	27	27	6	19259.45
13	8	8	7	25901.74
13	8	8	8	24295.05
13	4	4	9	26488.33
13	27	27	10	14917.47
13	15	15	11	21940.84
13	32	32	12	14143.84
13	15	15	14	10658.16
13	15	15	15	4999.22
13	15	16	16	12482.55
13	15	17	17	15852.61
13	15	18	18	17825.30
13	15	19	19	20949.96
13	27	22	20	23692.70
13	27	22	21	22338.07
13	27	22	22	18374.25
13	27	27	23	18621.53
13	27	27	24	16939.24
13	32	31	25	17603.22
13	27	27	26	12516.96
13	27	27	27	10464.09
13	32	32	28	11689.26
13	32	32	29	11129.91
13	32	32	30	10084.84
13	32	31	31	10121.14
13	32	32	32	5556.71
13	32	33	33	7889.87
13	32	34	34	10024.75
13	32	33	35	11042.53
13	15	37	36	13426.18
13	15	37	37	10268.94
13	15	38	38	10672.94
13	15	15	39	20076.74
13	27	22	40	31799.80
13	27	22	41	24446.26
13	27	22	42	24523.44
13	32	31	43	24837.60
13	32	31	44	21119.95
13	32	31	45	17060.29
13	32	47	46	17315.54
13	32	47	47	14408.27
13	32	48	48	12629.61
13	32	48	49	14237.00
13	32	50	50	14384.39
13	32	51	51	13309.91
13	32	51	52	14452.88
13	32	34	53	13056.39
13	32	54	54	13483.46
13	32	54	55	14711.56
13	32	56	56	15491.24
13	15	38	57	18679.58
13	15	59	58	19405.61
13	15	59	59	17028.23
13	27	22	60	33048.94
13	32	47	61	29696.39
13	32	47	62	23008.39
13	32	47	63	24180.13
13	32	47	64	21917.33
13	32	67	65	23289.92
13	32	67	66	22443.88
13	32	67	67	19985.04
13	32	68	68	18290.66
13	32	69	69	20612.46
13	32	69	70	20916.20
13	32	71	71	18310.12
13	32	72	72	18865.09
13	32	73	73	17581.57
13	32	73	74	19658.21
13	32	73	75	19137.40
13	32	51	76	18529.71
13	32	54	77	17972.43
13	32	78	78	18832.24
13	15	59	79	22116.05
13	32	80	80	36205.28
13	32	82	81	35017.72
13	32	82	82	33417.41
13	32	83	83	30679.01
13	32	67	84	30918.13
13	32	67	85	31294.70
13	32	67	86	28390.59
13	32	67	87	27268.02
13	32	67	88	26045.31
13	32	69	89	23068.79
13	32	69	90	23678.90
13	32	72	91	21254.79
13	32	72	92	22890.03
13	32	93	93	24101.33
13	32	72	94	23249.52
13	32	73	95	21250.29
13	32	96	96	22950.23
13	32	73	97	22878.38
13	32	73	98	24388.02
13	32	54	99	24720.17
14	4	4	0	37591.52
14	4	4	1	36015.38
14	27	27	2	30373.95
14	27	27	3	27085.59
14	4	4	4	19746.95
14	27	27	5	23350.74
14	15	15	6	23594.36
14	8	8	7	24875.66
14	8	8	8	23268.97
14	15	15	9	28628.67
14	27	27	10	20386.15
14	15	15	11	22600.56
14	15	15	12	15355.07
14	15	15	13	10658.16
14	15	15	15	5658.94
14	16	16	16	9195.23
14	16	17	17	12598.99
14	16	18	18	14733.06
14	16	19	19	17697.42
14	27	22	20	29161.38
14	27	22	21	27806.75
14	27	22	22	23842.93
14	27	27	23	24090.21
14	27	27	24	22407.92
14	15	31	25	22681.33
14	27	27	26	17985.64
14	27	27	27	15932.77
14	32	32	28	16824.50
14	32	32	29	16265.15
14	32	32	30	15220.08
14	15	31	31	15199.24
14	32	32	32	10691.95
14	15	33	33	12336.63
14	15	34	34	13465.18
14	15	15	35	14845.71
14	15	37	36	14085.91
14	15	37	37	10928.66
14	15	38	38	11332.66
14	15	15	39	20736.46
14	27	22	40	37268.48
14	27	22	41	29914.94
14	27	22	42	29992.12
14	15	31	43	29915.70
14	15	31	44	26198.05
14	15	31	45	22138.40
14	15	47	46	22052.42
14	15	47	47	19145.14
14	15	48	48	17294.99
14	15	34	49	18501.41
14	15	50	50	18499.23
14	15	51	51	16947.22
14	15	51	52	18090.20
14	15	34	53	16496.82
14	15	54	54	16025.13
14	15	54	55	17253.23
14	15	56	56	16446.62
14	15	38	57	19339.30
14	15	59	58	20065.34
14	15	59	59	17687.95
14	27	22	60	38517.62
14	15	47	61	34433.26
14	15	47	62	27745.26
14	15	47	63	28917.00
14	15	47	64	26654.20
14	15	67	65	27882.04
14	15	67	66	27036.00
14	15	67	67	24577.16
14	15	68	68	22786.44
14	15	69	69	24800.13
14	15	69	70	25103.86
14	15	71	71	22412.08
14	15	72	72	22890.93
14	15	73	73	21456.00
14	15	73	74	23532.63
14	15	73	75	23011.82
14	15	54	76	21610.16
14	15	56	77	20439.52
14	15	78	78	20085.68
14	15	59	79	22775.77
14	32	80	80	41340.52
14	32	82	81	40152.96
14	32	82	82	38552.65
14	32	83	83	35814.25
14	15	67	84	35510.25
14	15	67	85	35886.83
14	15	67	86	32982.72
14	15	67	87	31860.15
14	15	69	88	30324.78
14	15	69	89	27256.46
14	15	69	90	27866.56
14	15	72	91	25280.62
14	15	72	92	26915.86
14	15	93	93	27899.70
14	15	73	94	27242.16
14	15	73	95	25124.71
14	15	96	96	26348.19
14	15	73	97	26752.80
14	15	54	98	27383.59
14	15	54	99	27261.84
15	15	4	0	34235.95
15	15	4	1	32659.81
15	15	27	2	24989.22
15	15	27	3	21700.86
15	15	4	4	16391.38
15	15	27	5	17966.01
15	15	15	6	17935.41
15	15	8	7	22744.25
15	15	8	8	21137.56
15	15	15	9	22969.73
15	15	15	10	14975.59
15	15	15	11	16941.62
15	15	15	12	9696.13
15	15	15	13	4999.22
15	15	15	14	5658.94
15	15	16	16	7483.34
15	15	17	17	10853.39
15	15	18	18	12826.08
15	15	19	19	15950.74
15	15	22	20	23702.81
15	15	22	21	22348.18
15	15	22	22	18384.36
15	15	27	23	18705.48
15	15	27	24	17023.19
15	15	31	25	17022.39
15	15	27	26	12600.91
15	15	27	27	10548.04
15	15	32	28	11441.37
15	15	32	29	10882.03
15	15	32	30	9836.95
15	15	31	31	9540.30
15	15	32	32	5308.83
15	15	33	33	6677.69
15	15	34	34	7806.24
15	15	15	35	9186.77
15	15	37	36	8426.96
15	15	37	37	5269.72
15	15	38	38	5673.72
15	15	15	39	15077.52
15	15	22	40	31809.91
15	15	22	41	24456.38
15	15	22	42	24533.55
15	15	31	43	24256.76
15	15	31	44	20539.11
15	15	31	45	16479.45
15	15	47	46	16393.47
15	15	47	47	13486.20
15	15	48	48	11636.04
15	15	34	49	12842.47
15	15	50	50	12840.29
15	15	51	51	11288.28
15	15	51	52	12431.26
15	15	34	53	10837.88
15	15	54	54	10366.19
15	15	54	55	11594.28
15	15	56	56	10787.68
15	15	38	57	13680.36
15	15	59	58	14406.39
15	15	59	59	12029.01
15	15	22	60	33059.05
15	15	47	61	28774.32
15	15	47	62	22086.32
15	15	47	63	23258.06
15	15	47	64	20995.26
15	15	67	65	22223.10
15	15	67	66	21377.06
15	15	67	67	18918.22
15	15	68	68	17127.50
15	15	69	69	19141.18
15	15	69	70	19444.92
15	15	71	71	16753.14
15	15	72	72	17231.98
15	15	73	73	15797.05
15	15	73	74	17873.69
15	15	73	75	17352.88
15	15	54	76	15951.22
15	15	56	77	14780.57
15	15	78	78	14426.74
15	15	59	79	17116.83
15	15	80	80	35914.58
15	15	82	81	34686.95
15	15	82	82	33086.63
15	15	83	83	30226.19
15	15	67	84	29851.31
15	15	67	85	30227.88
15	15	67	86	27323.78
15	15	67	87	26201.21
15	15	69	88	24665.84
15	15	69	89	21597.51
15	15	69	90	22207.62
15	15	72	91	19621.68
15	15	72	92	21256.92
15	15	93	93	22240.76
15	15	73	94	21583.21
15	15	73	95	19465.77
15	15	96	96	20689.24
15	15	73	97	21093.86
15	15	54	98	21724.65
15	15	54	99	21602.90
16	16	4	0	39533.19
16	16	4	1	37957.04
16	16	27	2	32303.73
16	16	27	3	29015.37
16	16	4	4	21688.62
16	16	27	5	25280.52
16	16	15	6	25418.75
16	16	8	7	24289.56
16	16	8	8	22682.87
16	16	16	9	26847.86
16	16	27	10	22315.93
16	16	16	11	20829.45
16	16	16	12	17032.40
16	16	15	13	12482.55
16	16	16	14	9195.23
16	16	15	15	7483.34
16	16	17	17	3403.76
16	16	18	18	5537.83
16	16	19	19	8502.19
16	16	22	20	31079.37
16	16	22	21	29724.74
16	16	22	22	25760.91
16	16	27	23	26019.99
16	16	27	24	24337.70
16	16	31	25	24399.67
16	16	27	26	19915.42
16	16	27	27	17862.55
16	16	32	28	18924.31
16	16	32	29	18364.97
16	16	32	30	17319.89
16	16	31	31	16917.59
16	16	32	32	12791.77
16	16	33	33	13999.73
16	16	34	34	14677.97
16	16	37	35	15352.43
16	16	38	36	13831.82
16	16	37	37	10703.20
16	16	38	38	10881.97
16	16	16	39	15251.05
16	16	22	40	39186.46
16	16	22	41	31832.93
16	16	22	42	31910.10
16	16	31	43	31634.04
16	16	31	44	27916.40
16	16	31	45	23856.74
16	16	47	46	23517.57
16	16	47	47	20610.30
16	16	48	48	18776.19
16	16	34	49	19714.19
16	16	50	50	19616.03
16	16	51	51	17878.99
16	16	54	52	18940.63
16	16	37	53	17543.51
16	16	54	54	16368.91
16	16	54	55	17597.01
16	16	56	56	15472.14
16	16	59	57	16942.01
16	16	59	58	16169.90
16	16	59	59	13792.52
16	16	22	60	40435.61
16	16	47	61	35898.42
16	16	47	62	29210.41
16	16	47	63	30382.15
16	16	47	64	28119.36
16	16	67	65	29126.42
16	16	67	66	28280.39
16	16	67	67	25821.55
16	16	68	68	23999.30
16	16	69	69	25721.70
16	16	69	70	26025.43
16	16	71	71	23345.63
16	16	72	72	23748.34
16	16	73	73	22259.70
16	16	73	74	24336.33
16	16	73	75	23815.52
16	16	54	76	21953.94
16	16	56	77	19465.03
16	16	78	78	18761.32
16	16	59	79	18880.34
16	16	80	80	43366.16
16	16	82	81	42105.14
16	16	82	82	40504.82
16	16	83	83	37540.86
16	16	67	84	36754.63
16	16	67	85	37131.21
16	16	67	86	34227.10
16	16	67	87	33104.53
16	16	69	88	31246.36
16	16	69	89	28178.03
16	16	69	90	28788.14
16	16	72	91	26138.04
16	16	72	92	27773.28
16	16	93	93	28395.88
16	16	73	94	28045.86
16	16	73	95	25928.41
16	16	96	96	26537.01
16	16	54	97	27125.71
16	16	78	98	27239.69
16	16	78	99	26194.52
17	17	8	0	41677.81
17	17	4	1	40400.31
17	17	27	2	35550.26
17	17	27	3	32261.90
17	17	4	4	24131.88
17	17	27	5	28527.05
17	17	15	6	28788.81
17	17	8	7	25213.04
17	17	8	8	23606.35
17	17	17	9	28950.93
17	17	27	10	25562.46
17	17	17	11	23220.57
17	17	16	12	20436.16
17	17	15	13	15852.61
17	17	16	14	12598.99
17	17	15	15	10853.39
17	17	16	16	3403.76
17	17	18	18	3089.54
17	17	19	19	5102.43
17	17	22	20	34337.21
17	17	22	21	32982.58
17	17	22	22	29018.75
17	17	27	23	29266.52
17	17	27	24	27584.23
17	17	31	25	27800.73
17	17	27	26	23161.95
17	17	27	27	21109.08
17	17	32	28	22286.26
17	17	32	29	21726.92
17	17	32	30	20681.84
17	17	31	31	20318.65
17	17	32	32	16153.72
17	17	33	33	17402.48
17	17	34	34	18061.78
17	17	37	35	18639.88
17	17	38	36	17087.15
17	17	37	37	13990.65
17	17	38	38	14137.30
17	17	17	39	17948.38
17	17	22	40	42444.30
17	17	22	41	35090.77
17	17	22	42	35167.95
17	17	31	43	35035.11
17	17	31	44	31317.46
17	17	31	45	27257.80
17	17	47	46	26912.03
17	17	47	47	24004.76
17	17	48	48	22173.41
17	17	34	49	23098.00
17	17	50	50	22973.45
17	17	51	51	21218.11
17	17	54	52	22203.15
17	17	37	53	20830.96
17	17	54	54	19631.43
17	17	54	55	20859.53
17	17	56	56	18507.19
17	17	59	57	19309.74
17	17	59	58	18537.64
17	17	59	59	16160.25
17	17	22	60	43693.45
17	17	47	61	39292.88
17	17	47	62	32604.87
17	17	47	63	33776.61
17	17	47	64	31513.82
17	17	67	65	32488.73
17	17	67	66	31642.69
17	17	67	67	29183.85
17	17	68	68	27359.90
17	17	69	69	29030.34
17	17	69	70	29334.08
17	17	71	71	26663.48
17	17	72	72	27051.54
17	17	73	73	25559.05
17	17	73	74	27635.69
17	17	73	75	27114.88
17	17	54	76	25216.46
17	17	56	77	22500.08
17	17	78	78	21640.94
17	17	59	79	21248.08
17	17	80	80	46758.26
17	17	82	81	45504.89
17	17	82	82	43904.57
17	17	83	83	40943.95
17	17	67	84	40116.94
17	17	67	85	40493.51
17	17	67	86	37589.40
17	17	67	87	36466.83
17	17	69	88	34555.00
17	17	69	89	31486.67
17	17	69	90	32096.78
17	17	72	91	29441.23
17	17	72	92	31076.47
17	17	93	93	31608.95
17	17	73	94	31345.21
17	17	73	95	29227.77
17	17	96	96	29689.17
17	17	54	97	30388.23
17	17	78	98	30119.31
17	17	78	99	29074.14
18	18	8	0	44745.78
18	18	4	1	43293.28
18	18	27	2	37767.07
18	18	27	3	34478.71
18	18	4	4	27024.85
18	18	27	5	30743.86
18	18	15	6	30761.50
18	18	8	7	28281.01
18	18	8	8	26674.32
18	18	17	9	32040.47
18	18	27	10	27779.27
18	18	17	11	26310.11
18	18	15	12	22522.21
18	18	15	13	17825.30
18	18	16	14	14733.06
18	18	15	15	12826.08
18	18	16	16	5537.83
18	18	17	17	3089.54
18	18	19	19	4421.83
18	18	22	20	36518.81
18	18	22	21	35164.18
18	18	22	22	31200.36
18	18	27	23	31483.33
18	18	27	24	29801.04
18	18	31	25	29467.32
18	18	27	26	25378.76
18	18	27	27	23325.89
18	18	32	28	24234.36
18	18	32	29	23675.02
18	18	32	30	22629.94
18	18	31	31	21985.23
18	18	32	32	18101.82
18	18	33	33	19058.67
18	18	34	34	19402.16
18	18	37	35	19682.79
18	18	38	36	18041.64
18	18	37	37	15033.56
18	18	38	38	15091.79
18	18	18	39	16951.09
18	18	22	40	44625.91
18	18	22	41	37272.38
18	18	31	42	37242.47
18	18	31	43	36701.69
18	18	31	44	32984.04
18	18	31	45	28924.38
18	18	47	46	28280.95
18	18	47	47	25373.68
18	18	48	48	23585.30
18	18	34	49	24438.38
18	18	50	50	24118.87
18	18	51	51	22303.60
18	18	54	52	23063.50
18	18	38	53	21818.92
18	18	54	54	20491.79
18	18	54	55	21719.89
18	18	56	56	18897.95
18	18	59	57	18827.06
18	18	59	58	18054.95
18	18	59	59	15677.57
18	18	22	60	45875.05
18	18	47	61	40661.80
18	18	47	62	33973.80
18	18	68	63	34972.35
18	18	47	64	32882.74
18	18	67	65	33613.40
18	18	67	66	32767.36
18	18	67	67	30308.52
18	18	68	68	28487.13
18	18	69	69	29938.42
18	18	69	70	30242.15
18	18	71	71	27620.15
18	18	72	72	27955.07
18	18	73	73	26461.91
18	18	73	74	28538.54
18	18	73	75	28017.73
18	18	54	76	26076.82
18	18	56	77	22890.84
18	18	78	78	21712.25
18	18	59	79	20765.39
18	18	80	80	48445.61
18	18	82	81	47111.92
18	18	82	82	45511.61
18	18	83	83	42383.54
18	18	67	84	41241.61
18	18	67	85	41618.18
18	18	67	86	38714.08
18	18	67	87	37591.51
18	18	69	88	35463.08
18	18	69	89	32394.75
18	18	69	90	33004.86
18	18	72	91	30344.77
18	18	72	92	31980.01
18	18	93	93	32223.44
18	18	96	94	32207.74
18	18	73	95	30130.62
18	18	96	96	30172.74
18	18	78	97	30788.87
18	18	78	98	30190.62
18	18	78	99	29145.45
19	19	8	0	44124.82
19	19	8	1	44209.36
19	19	27	2	40555.92
19	19	4	3	36970.48
19	19	4	4	28343.81
19	19	27	5	33532.71
19	19	4	6	33311.57
19	19	8	7	27660.05
19	19	8	8	26053.35
19	19	8	9	32803.37
19	19	27	10	30568.12
19	19	19	11	28102.32
19	19	16	12	25534.59
19	19	15	13	20949.96
19	19	16	14	17697.42
19	19	15	15	15950.74
19	19	16	16	8502.19
19	19	17	17	5102.43
19	19	18	18	4421.83
19	19	22	20	39340.77
19	19	22	21	37986.14
19	19	22	22	34022.31
19	19	27	23	34272.18
19	19	27	24	32589.89
19	19	31	25	32901.75
19	19	27	26	28167.61
19	19	27	27	26114.74
19	19	32	28	27377.26
19	19	32	29	26817.91
19	19	32	30	25772.84
19	19	31	31	25419.67
19	19	32	32	21244.72
19	19	33	33	22501.63
19	19	34	34	23113.17
19	19	37	35	23584.27
19	19	38	36	21996.41
19	19	37	37	18935.04
19	19	38	38	19046.55
19	19	18	39	21372.93
19	19	22	40	47447.86
19	19	22	41	40094.33
19	19	22	42	40171.50
19	19	31	43	40136.13
19	19	31	44	36418.48
19	19	31	45	32358.82
19	19	47	46	31978.30
19	19	47	47	29071.02
19	19	48	48	27246.14
19	19	34	49	28149.39
19	19	50	50	27979.42
19	19	51	51	26200.78
19	19	54	52	27091.48
19	19	38	53	25773.69
19	19	54	54	24519.77
19	19	54	55	25747.87
19	19	56	56	23136.29
19	19	59	57	23244.19
19	19	59	58	22472.09
19	19	59	59	20094.70
19	19	22	60	48697.01
19	19	47	61	44359.15
19	19	47	62	37671.14
19	19	47	63	38842.88
19	19	47	64	36580.08
19	19	67	65	37496.03
19	19	67	66	36649.99
19	19	67	67	34191.15
19	19	68	68	32366.04
19	19	69	69	33956.73
19	19	69	70	34260.47
19	19	71	71	31606.82
19	19	72	72	31973.39
19	19	73	73	30478.39
19	19	73	74	32555.02
19	19	73	75	32034.21
19	19	54	76	30104.80
19	19	56	77	27129.18
19	19	78	78	26055.79
19	19	59	79	25182.52
19	19	80	80	51860.03
19	19	82	81	50606.73
19	19	82	82	49006.42
19	19	83	83	46031.26
19	19	67	84	45124.24
19	19	67	85	45500.82
19	19	67	86	42596.71
19	19	67	87	41474.14
19	19	69	88	39481.39
19	19	69	89	36413.06
19	19	69	90	37023.17
19	19	72	91	34363.09
19	19	72	92	35998.33
19	19	93	93	36395.45
19	19	73	94	36264.55
19	19	73	95	34147.10
19	19	96	96	34397.87
19	19	56	97	35054.30
19	19	78	98	34534.16
19	19	78	99	33488.99
20	22	4	0	35783.51
20	22	22	1	33815.54
20	22	22	2	13217.66
20	22	22	3	14135.81
20	22	4	4	17938.94
20	22	22	5	16382.40
20	22	22	6	18994.82
20	22	8	7	31458.42
20	22	8	8	29851.73
20	22	4	9	27569.62
20	22	22	10	17278.44
20	22	4	11	28581.32
20	22	27	12	23032.20
20	22	27	13	23692.70
20	22	27	14	29161.38
20	22	15	15	23702.81
20	22	16	16	31079.37
20	22	17	17	34337.21
20	22	18	18	36518.81
20	22	19	19	39340.77
20	22	22	21	9282.28
20	22	22	22	5318.45
20	22	22	23	9210.48
20	22	22	24	10627.48
20	22	22	25	12423.27
20	22	22	26	14088.94
20	22	27	27	13228.61
20	22	27	28	14565.57
20	22	27	29	16720.87
20	22	27	30	17330.26
20	22	31	31	15782.69
20	22	32	32	18520.03
20	22	33	33	18259.71
20	22	34	34	19193.38
20	22	34	35	20664.50
20	22	34	36	23308.75
20	22	37	37	23406.11
20	22	38	38	23655.23
20	22	59	39	33881.74
20	22	22	40	18744.01
20	22	22	41	11390.47
20	22	22	42	11467.65
20	22	22	43	13157.52
20	22	22	44	13239.25
20	22	22	45	14753.17
20	22	22	46	16779.00
20	22	47	47	15671.01
20	22	48	48	16169.02
20	22	48	49	17776.41
20	22	50	50	17861.21
20	22	51	51	18968.55
20	22	51	52	20111.53
20	22	51	53	21876.28
20	22	54	54	21130.52
20	22	54	55	22358.61
20	22	56	56	24420.91
20	22	56	57	28790.43
20	22	56	58	30531.34
20	22	59	59	29727.84
20	22	22	60	19993.15
20	22	22	61	19584.67
20	22	22	62	16648.42
20	22	22	63	18841.29
20	22	22	64	17922.75
20	22	22	65	20128.32
20	22	67	66	20004.02
20	22	67	67	17545.18
20	22	68	68	17334.87
20	22	69	69	19656.39
20	22	69	70	19960.12
20	22	71	71	18931.37
20	22	72	72	19438.79
20	22	73	73	19429.57
20	22	72	74	20760.09
20	22	73	75	20985.39
20	22	50	76	23002.52
20	22	51	77	25283.45
20	22	78	78	26081.78
20	22	78	79	31792.93
20	80	80	80	21612.17
20	82	82	81	20915.55
20	82	82	82	19315.23
20	83	83	83	18722.07
20	22	22	84	23303.34
20	83	83	85	24973.14
20	22	22	86	24273.78
20	22	22	87	24711.33
20	22	67	88	23605.45
20	22	69	89	22112.72
20	22	69	90	22722.83
20	22	69	91	20994.25
20	22	69	92	22088.48
20	22	93	93	23246.16
20	22	69	94	23252.65
20	22	72	95	21999.17
20	22	96	96	23825.79
20	22	72	97	24445.72
20	22	72	98	26094.57
20	22	73	99	27158.33
21	22	4	0	34428.88
21	22	22	1	32460.91
21	22	22	2	11863.03
21	22	22	3	12781.18
21	22	4	4	16584.31
21	22	22	5	15027.77
21	22	22	6	17640.19
21	22	8	7	30103.79
21	22	8	8	28497.10
21	22	4	9	26214.99
21	22	22	10	15923.81
21	22	4	11	27226.69
21	22	27	12	21677.57
21	22	27	13	22338.07
21	22	27	14	27806.75
21	22	15	15	22348.18
21	22	16	16	29724.74
21	22	17	17	32982.58
21	22	18	18	35164.18
21	22	19	19	37986.14
21	22	22	20	9282.28
21	22	22	22	3963.82
21	22	22	23	7855.85
21	22	22	24	9272.85
21	22	22	25	11068.64
21	22	22	26	12734.31
21	22	27	27	11873.98
21	22	27	28	13210.94
21	22	27	29	15366.24
21	22	27	30	15975.63
21	22	31	31	14428.06
21	22	32	32	17165.40
21	22	33	33	16905.08
21	22	34	34	17838.75
21	22	34	35	19309.87
21	22	34	36	21954.12
